"SALK_Line","endolocus","endo.area","tdna.area","area.ratio","littleN","failedN","ratiocat"
"SALK_062440C","PetC",1881.627,1530.678,0.813486413619703,1,1,"0.5 -> 1.5"
"SALK_062448C","PetC",1079.41,1263.5565,1.40346315952699,2,2,"0.5 -> 1.5"
"SALK_062452C","PetC",1512.2195,7551.554,5.40712379024725,2,0,"1.5 -> Inf"
"SALK_062469C","PetC",1111.4705,3344.274,3.21664763314891,2,0,"1.5 -> Inf"
"SALK_062570C","PetC",NA,NA,NA,0,6,NA
"SALK_062576C","PetC",3132.805,5647.1795,1.74488848799152,2,1,"1.5 -> Inf"
"SALK_062629C","PetC",4079.964,5680.69625,1.66326315147396,4,1,"1.5 -> Inf"
"SALK_062717C","PetC",490.678,1761.012,NA,2,10,NA
"SALK_062752C","PetC",3015.46425,2666.098,98.5087055733226,4,2,"1.5 -> Inf"
"SALK_062769C","PetC",549.824,2175.0665,3.93615083721588,2,0,"1.5 -> Inf"
"SALK_062771C","PetC",2645.92433333333,4407.97866666667,1.59417757276743,3,0,"1.5 -> Inf"
"SALK_062812C","PetC",3264.29275,4883.12825,2.4566566012713,4,0,"1.5 -> Inf"
"SALK_062834C","PetC",121.753,805.117,7.51224724707258,2,0,"1.5 -> Inf"
"SALK_062847C","PetC",655.556,2252.799,3.4364707210368,1,1,"1.5 -> Inf"
"SALK_062862C","PetC",1180.213,553.263,0.468782329969251,1,1,"0 -> 0.5"
"SALK_062901C","PetC",2107.031,45.778,0.0392182395912489,2,1,"0 -> 0.5"
"SALK_062938C","PetC",282.607,2549.385,9.02095489496014,1,0,"1.5 -> Inf"
"SALK_062967C","PetC",694.506,NA,NA,1,2,NA
"SALK_062978C","PetC",421.092,NA,NA,1,1,NA
"SALK_062979C","PetC",1129.41,1342.1775,1.33982789300946,2,2,"0.5 -> 1.5"
"SALK_062998C","PetC",699.849,2637.213,3.76826001037367,1,1,"1.5 -> Inf"
"SALK_063016C","PetC",1651.385,1666.678,1.00926071146341,1,1,"0.5 -> 1.5"
"SALK_063031C","PetC",377.435,1343.799,3.56034548995191,1,1,"1.5 -> Inf"
"SALK_063039C","PetC",471.935,2408.981,5.11507721070467,2,0,"1.5 -> Inf"
"SALK_063052C","PetC",475.678,967.385,2.03369716488885,1,1,"1.5 -> Inf"
"SALK_063060C","PetC",266.607,882.849,3.31142468127243,1,2,"1.5 -> Inf"
"SALK_063135C","PetC",1520.3195,4532.1795,2.64973184501388,2,0,"1.5 -> Inf"
"SALK_063169C","PetC",359.435,1570.799,4.37018932491271,1,1,"1.5 -> Inf"
"SALK_063196C","PetC",2663.7265,7452.763,2.9636038187074,4,1,"1.5 -> Inf"
"SALK_063220C","PetC",1005.971,1580.092,1.57071327105851,1,1,"1.5 -> Inf"
"SALK_063247C","PetC",607.3495,1142.7635,2.1814494803322,2,2,"1.5 -> Inf"
"SALK_063251C","PetC",199.607,2493.799,12.4935448155626,1,3,"1.5 -> Inf"
"SALK_063260C","PetC",735.142,2414.385,3.28424304420098,1,3,"1.5 -> Inf"
"SALK_063261C","PetC",NA,681.971,NA,1,0,NA
"SALK_063292C","PetC",358.41,598.6775,1.67511532271319,2,0,"1.5 -> Inf"
"SALK_063306C","PetC",1110.092,2205.1885,1.98843069164795,2,0,"1.5 -> Inf"
"SALK_063340C","PetC",720.41,3194.163,4.4417115256369,2,0,"1.5 -> Inf"
"SALK_063367C","PetC",317.849,1895.006,5.95815529686148,2,0,"1.5 -> Inf"
"SALK_063414C","PetC",175.935,136.6675,0.794077471126632,2,0,"0.5 -> 1.5"
"SALK_063415C","PetC",87.607,355.849,4.06187861700549,1,1,"1.5 -> Inf"
"SALK_063459C","PetC",573.6775,1730.774,3.01754775654687,2,0,"1.5 -> Inf"
"SALK_063516C","PetC",418.91,579.617,1.4770368656857,2,0,"0.5 -> 1.5"
"SALK_063563C","PetC",825.5915,580.91,0.718862021872967,2,0,"0.5 -> 1.5"
"SALK_063585C","PetC",397.849,1866.981,4.70073828640374,2,2,"1.5 -> Inf"
"SALK_063587C","PetC",888.688,4125.417,5.48944685613518,4,0,"1.5 -> Inf"
"SALK_063593C","PetC",1074.395,3377.9265,3.23130284602912,2,0,"1.5 -> Inf"
"SALK_063595C","PetC",628.556,1056.556,1.68092580454248,1,2,"1.5 -> Inf"
"SALK_063661C","PetC",1397.627,768.263,0.549691011979591,1,1,"0.5 -> 1.5"
"SALK_063690C","PetC",1120.556,1547.971,1.38143118237732,1,1,"0.5 -> 1.5"
"SALK_063704C","PetC",90.607,1524.506,16.8254770602713,1,1,"1.5 -> Inf"
"SALK_063711C","PetC",161.753,2627.36,25.9785336844278,2,1,"1.5 -> Inf"
"SALK_063722C","PetC",NA,NA,NA,0,12,NA
"SALK_063724C","PetC",1405.92,1770.092,1.2590275406851,1,1,"0.5 -> 1.5"
"SALK_063746C","PetC",368.2885,1332.178,3.55365425531023,2,0,"1.5 -> Inf"
"SALK_063770C","PetC",1276.2025,563.374,2.38180988983571,2,1,"1.5 -> Inf"
"SALK_063807C","PetC",414.167,3453.3955,22.9566727642619,2,2,"1.5 -> Inf"
"SALK_063809C","PetC",763.703,1891.592,3.30415089071407,2,2,"1.5 -> Inf"
"SALK_063818C","PetC",1289.042,2318.92,1.79894836630614,1,0,"1.5 -> Inf"
"SALK_063824C","PetC",NA,NA,NA,0,6,NA
"SALK_063829C","PetC",170.021,1858.335,10.9300321724963,1,1,"1.5 -> Inf"
"SALK_063865C","PetC",857.678,1683.092,1.96238215274264,1,2,"1.5 -> Inf"
"SALK_063873C","PetC",2162.19366666667,7524.952,4.09901941333384,3,0,"1.5 -> Inf"
"SALK_063885C","PetC",1430.567,700.9705,0.492328550919043,2,0,"0 -> 0.5"
"SALK_063942C","PetC",351.5565,1416.092,3.93703317343361,2,0,"1.5 -> Inf"
"SALK_063950C","PetC",2421.052,4195.3555,1.66018321642848,2,0,"1.5 -> Inf"
"SALK_063974C","PetC",1230.092,NA,NA,1,4,NA
"SALK_063976C","PetC",703.3446,506.413,0.845637249962419,5,2,"0.5 -> 1.5"
"SALK_063987C","PetC",990.617,1228.91,1.061061369846,2,2,"0.5 -> 1.5"
"SALK_064009C","PetC",1097.2635,1810.6775,2.17714019972029,2,2,"1.5 -> Inf"
"SALK_064013C","PetC",138.728,608.385,4.38545210772158,1,1,"1.5 -> Inf"
"SALK_064018C","PetC",1244.22725,1993.047,1.50372209159422,8,2,"1.5 -> Inf"
"SALK_064023C","PetC",377.142,589.142,1.56212248967233,1,0,"1.5 -> Inf"
"SALK_064031C","PetC",2885.991,NA,NA,1,0,NA
"SALK_064115C","PetC",427.728,1521.556,3.55729809598623,1,0,"1.5 -> Inf"
"SALK_064143C","PetC",187.46,2460.213,13.1920383755927,2,1,"1.5 -> Inf"
"SALK_064167C","PetC",544.142,619.142,1.13783166893936,1,0,"0.5 -> 1.5"
"SALK_064192C","PetC",2093.506,952.142,0.454807390091072,1,0,"0 -> 0.5"
"SALK_064199C","PetC",2334.3095,1792.7135,0.764123611441119,2,0,"0.5 -> 1.5"
"SALK_064212C","PetC",629.385,1903.7735,3.02200760942606,2,0,"1.5 -> Inf"
"SALK_064243C","PetC",395.728,2365.385,5.9773000646909,1,0,"1.5 -> Inf"
"SALK_064264C","PetC",897.506,3438.456,3.83112313455286,1,1,"1.5 -> Inf"
"SALK_064313C","PetC",661.142,991.849,1.50020570467464,1,0,"1.5 -> Inf"
"SALK_064394C","PetC",844.547,1628.123,2.27336788757312,4,2,"1.5 -> Inf"
"SALK_064401C","PetC",840.385,402.349,0.465642526789051,2,0,"0 -> 0.5"
"SALK_064423C","PetC",2375.5452,335.4955,0.0972003957868163,5,7,"0 -> 0.5"
"SALK_064448C","PetC",2824.826,3938.7295,1.33828838938079,2,0,"0.5 -> 1.5"
"SALK_064486C","PetC",NA,NA,NA,0,10,NA
"SALK_064493C","PetC",1908.092,3058.7135,1.60338900346273,2,0,"1.5 -> Inf"
"SALK_064540C","PetC",721.9305,6471.966,11.4071686921867,3,2,"1.5 -> Inf"
"SALK_064646C","PetC",348.021,1287.849,3.70049221167688,1,0,"1.5 -> Inf"
"SALK_064653C","PetC",379.142,1121.971,2.95923690859889,1,0,"1.5 -> Inf"
"SALK_064702C","PetC",1603.299,3236.9555,2.01818451769878,2,1,"1.5 -> Inf"
"SALK_064708C","PetC",355.021,2021.678,5.69453074606854,1,0,"1.5 -> Inf"
"SALK_064728C","PetC",498.117,1474.567,2.9615195732663,2,0,"1.5 -> Inf"
"SALK_064738C","PetC",761.849,1231.142,1.61599214542514,1,0,"1.5 -> Inf"
"SALK_064776C","PetC",630.556,2165.263,3.43389484835605,1,0,"1.5 -> Inf"
"SALK_064783C","PetC",1730.481,933.4455,0.540419804806186,2,0,"0.5 -> 1.5"
"SALK_064792C","PetC",252.728,1870.213,7.40010208603716,1,1,"1.5 -> Inf"
"SALK_064795C","PetC",885.092,383.021,0.432747104255829,1,0,"0 -> 0.5"
"SALK_064807C","PetC",69.778,1791.849,25.6792828685259,1,1,"1.5 -> Inf"
"SALK_064816C","PetC",192.899,419.971,2.17715488416218,1,0,"1.5 -> Inf"
"SALK_064817C","PetC",195.728,1299.678,6.6402252104962,1,0,"1.5 -> Inf"
"SALK_064845C","PetC",469.849,1614.971,3.43721280666767,1,0,"1.5 -> Inf"
"SALK_064860C","PetC",147.021,722.849,4.91663775923168,1,0,"1.5 -> Inf"
"SALK_064861C","PetC",1269.678,2486.92,1.95870134002479,1,1,"1.5 -> Inf"
"SALK_064887C","PetC",1168.971,NA,NA,1,0,NA
"SALK_064918C","PetC",360.556,2544.627,7.05750840368764,1,1,"1.5 -> Inf"
"SALK_064931C","PetC",1135.092,879.142,0.774511669538681,1,0,"0.5 -> 1.5"
"SALK_064966C","PetC",118.314,808.849,6.83646060483121,1,0,"1.5 -> Inf"
"SALK_064985C","PetC",1119.299,2956.1025,2.67384613935972,2,0,"1.5 -> Inf"
"SALK_064988C","PetC",1065.971,1309.556,1.22850996884531,1,0,"0.5 -> 1.5"
"SALK_064994C","PetC",2644.335,445.728,0.168559581142329,1,0,"0 -> 0.5"
"SALK_065004C","PetC",1435.527,4251.376,2.96154373968584,1,10,"1.5 -> Inf"
"SALK_065006C","PetC",526.556,647.556,1.22979512150654,1,0,"0.5 -> 1.5"
"SALK_065008C","PetC",56.071,2274.385,40.5625902873143,1,0,"1.5 -> Inf"
"SALK_065091C","PetC",1639.92,919.617,0.559137640002866,2,0,"0.5 -> 1.5"
"SALK_065118C","PetC",644.9705,2493.395,3.79963278396738,2,0,"1.5 -> Inf"
"SALK_065122C","PetC",573.728,1293.556,2.25465028724413,1,0,"1.5 -> Inf"
"SALK_065143C","PetC",NA,2695.627,NA,1,0,NA
"SALK_065156C","PetC",248.607,881.435,3.54549550093119,1,1,"1.5 -> Inf"
"SALK_065216C","PetC",1419.799,1156.385,0.814470921588197,1,1,"0.5 -> 1.5"
"SALK_065240C","PetC",303.021,1054.263,3.47917471066362,1,3,"1.5 -> Inf"
"SALK_065267C","PetC",3149.143,2113.248,0.786531356207239,3,0,"0.5 -> 1.5"
"SALK_065356C","PetC",1040.385,606.556,0.583011096853569,1,1,"0.5 -> 1.5"
"SALK_065388C","PetC",1015.885,2460.1885,2.42273603119779,2,0,"1.5 -> Inf"
"SALK_065392C","PetC",1071.678,942.849,0.879787585450107,1,0,"0.5 -> 1.5"
"SALK_065393C","PetC",1287.1775,3015.1275,2.3541109303053,2,0,"1.5 -> Inf"
"SALK_065396C","PetC",529.021,1722.263,3.25556641418772,1,0,"1.5 -> Inf"
"SALK_065417C","PetC",67.778,1962.3905,1.32637433975626,2,2,"0.5 -> 1.5"
"SALK_065419C","PetC",1064.9455,2074.542,1.94810546672093,2,0,"1.5 -> Inf"
"SALK_065456C","PetC",961.0565,1177.531,1.38588952700465,2,2,"0.5 -> 1.5"
"SALK_065495C","PetC",1854.481,519.2025,0.280249030581295,2,0,"0 -> 0.5"
"SALK_065555C","PetC",479.142,2021.385,4.21875978311231,1,1,"1.5 -> Inf"
"SALK_065604C","PetC",296.435,2345.799,7.91336717998887,1,0,"1.5 -> Inf"
